"R/54b56afa4bb87b6c17362d8bc51d1","54b9505b46e91","Geneseo yak game: shit","-3","42.790743390641","-77.829205667119","2015-01-13 13:59:06"
"R/54b958b021493d7e8586801f3ee80","54b9593420f9e","So can like 20 year olds get into the bar if they don't drink? Haha","0","42.814175100577","-77.833439998393","2015-01-16 13:30:08"
"R/54b9056d982d4f4f98f530ead8233","54b95acb275dc","Getting out of bed for orientation is the struggle ","6","42.8128745","-77.8026067","2015-01-16 07:34:53"
"R/54b969185542f0487261e0f5fde69","54b968da9fd78","Any dealers here yet? I need bud ASAP","0","42.807936220012","-77.820119599895","2015-01-16 14:40:08"
"R/54b919e8b1490e01003a0b7821e57","54b96fe275c52","Hoping I'll learn something actually useful at this orientation #round2 #transfer","1","42.799188051346","-77.816899889514","2015-01-16 09:02:16"
"R/54b928c853c8d174d98d595c34947","54b97da4a3c17","I need a job and an apartment here like now. Any word?","2","42.813785478417","-77.8167716754","2015-01-16 10:05:44"
"R/54b92aeb7ebedc5e9fbb47b67f1fd","54b9815930aa2","I haven't had clothes on since Thursday afternoon. ","5","42.794964435857","-77.834653520067","2015-01-16 10:14:51"
"R/54b9302b956595426aed875f99c90","54b984f60f762","Is it bad that I missed orientation today? Or nah?","2","42.796756135495","-77.83410802001","2015-01-16 10:37:15"
"R/54b98c4b622b1169eb5373bc7f511","54b98bd1c8504","Basketball game tonight ","1","42.782215953838","-77.829514771311","2015-01-16 17:10:19"
"R/54b93a4130b239cee00fdbb0bef67","54b99160930c4","Perfect day to go to Bristol ","2","42.77859544743","-77.803815466286","2015-01-16 11:20:17"
"R/54b7ed3f988ec33a70bb9ebf63b82","54b9930b02d0b","Who else is moving in today? ","6","42.7820677","-77.8236842","2015-01-15 11:39:27"
"R/54b9983794641ebf85805e5e56b39","54b998b40db10","Never understood why nobody stays for women's basketball games our team is hot and they're really good.","0","42.7846846","-77.8333099","2015-01-16 18:01:11"
"R/54b943f9002fc8d3191f6f039b428","54b99a837d2b4","Have fun trying to get classes that don't absolutely suck","1","42.7885906","-77.8353129","2015-01-16 12:01:45"
"R/54b94cbf8a36c3e2f70941ab57a7a","54b9a1c3210a5","Fuck whoever is going to say 'I missed Geneseo yik yak' in the next couple days","2","42.803169508554","-77.838471471858","2015-01-16 12:39:11"
"R/54b94b1b3f2cd000e0088a2f3d31a","54b9a1c321155","Every time I eat my 2:30 am meal I wake up all gassy :(","2","42.791679847957","-77.829708640212","2015-01-16 12:32:11"
"R/54b94cf9e393d74d40edfe6a28b36","54b9a421596ef","It's amazing how much more conservative I get at towards the end of my tp rolls ","2","42.794630643861","-77.823927142834","2015-01-16 12:40:09"
"R/54b7fb91226d9f6fb9cb2e8ca46b8","54b9a4215b77c","Anyone here dibble with some dabbles?","1","42.806126636889","-77.80510072531","2015-01-15 12:40:33"
"R/54b9554ddc74edba1b313417a9165","54b9aa49a2c3e","Transfer info session is dead","1","42.815993709907","-77.835769670521","2015-01-16 13:15:41"
"R/54b9584e0198e2ddd7bdf038a9fd9","54b9ad4c12f0f","I missed Geneseo YikYak","0","42.780951","-77.8074207","2015-01-16 13:28:30"
"R/54b95aa197927bd9b92fc544a19bc","54b9af25eed55","Wake up stink  Orange juice drink","-1","42.809793337172","-77.827011055059","2015-01-16 13:38:25"
"R/54b95e761ddae06f25faa63a6d8f4","54b9b4c706cc2","Kellys was dead last night ","4","42.809942","-77.811523","2015-01-16 13:54:46"
"R/54b9b41be5bce6919b2e76c681985","54b9b4c705fc4","2-1 donroe","1","42.786581776417","-77.804175411124","2015-01-16 20:00:11"
"R/54b95e474ca17e9948264be05684f","54b9b4c706d5c","It great watching all the new transfer students fumble around campus ","-4","42.787266307493","-77.818782711397","2015-01-16 13:53:59"
"R/54b964d5341528f58b03e1e6081bf","54b9bba4b581b","Idle wasn't tonight will be different ","-2","42.816159153836","-77.810098646428","2015-01-16 14:21:57"
"R/54b9bd76be4bd78237face06a949d","54b9be4d00d83","Yak is back baby ","0","42.8077637","-77.8075012","2015-01-16 20:40:06"
"R/54b96a4a1a22cde91ac2a54da36ea","54b9c054ce9d0","When does the Geneseo bus start running and why am I so tired?","3","42.80418764248","-77.819072582899","2015-01-16 14:45:14"
"R/54b96daf662e9d1cd0ce3f20510f1","54b9c2c9ca30b","RLstanK","2","42.788894","-77.814629","2015-01-16 14:59:43"
"R/54b9c2a1f1cad768c600bbc7e6b65","54b9c2c9c96be","3-2 donroe","1","42.811127556017","-77.820010169557","2015-01-16 21:02:09"
"R/54b9c25214ec7f52ed5c8ddbfe8c0","54b9c2c9c9771","Anyone wanna come over cuddle and watch some Netflix?","0","42.802561014944","-77.827081817884","2015-01-16 21:00:50"
"R/54b96c8a62cc181ced432da4442b5","54b9c2c9ca3a0","does anyone know how to find out what are textbooks needed for classes? ","0","42.7882543","-77.8066012","2015-01-16 14:54:50"
"R/54b96fe504033390ac0d0c76d8c9d","54b9c504b31f4","Having my dog live with me is the best thing ever. ","2","42.810122779259","-77.81120305415","2015-01-16 15:09:09"
"R/54b97196e897896aadcb19753754f","54b9c705b6df6","Ratchet shit better be going down tn ","6","42.799061372558","-77.824904246757","2015-01-16 15:16:22"
"R/54b971c056847c28ff0de9e05728b","54b9c705b6d45","'I'd like to extend to you an invitation to the pants party. The party. The party with the pants'","2","42.7864935","-77.8050187","2015-01-16 15:17:04"
"R/54b9cb93b77fc4ae325bbfef39479","54b9cc50641fb","It's amazing how quickly you can fall asleep when you can't reach your phone ","0","42.781077379919","-77.828566141537","2015-01-16 21:40:19"
"R/54b9d092590567ea377688202c14b","54b9d06bd7d56","I've hooked up of yik yak before ","0","42.80846830584","-77.813867264223","2015-01-16 22:01:38"
"R/54b9d33a17c683db14a84953e9a3f","54b9d30aebbb2","Kelly's ","0","42.792893217716","-77.825888758432","2015-01-16 22:12:58"
"R/54b9d31538db6f0e2fd07fbaaf61a","54b9d30aebc68","To smoke or not to smoke.....obvious I'll catch Ya on the flip side","0","42.796841429976","-77.822956060101","2015-01-16 22:12:21"
"R/54b981f13e8c409638f5a1332b7ec","54b9d7fc77263","Don't answer your door ","2","42.791386632185","-77.828056514898","2015-01-16 16:26:09"
"R/54b984d2dcdd37d9239ae3be48213","54b9da545fe9b","So weird seeing transfers and not having campus be full of tired hungry broken down athletes ","9","42.809611251131","-77.830684570849","2015-01-16 16:38:26"
"R/54b983cc6902da9c87b6a13ce4ec3","54b9da545ff54","Why do hot men only teach high school","2","42.802101580014","-77.825096169641","2015-01-16 16:34:04"
"R/54b98f5d1c2b712b707bbe9a20f0e","54b9e4c4447cd","Good to be back on geneseo Yik yak 👌","0","42.806322356622","-77.816167230204","2015-01-16 17:23:25"
"R/54b9a275e2b4990b96ccd22943249","54b9f87218f73","Oh how I've missed you geneseo yak 💜","4","42.798629621756","-77.805828722447","2015-01-16 18:44:53"
"R/54b9f8a892efd914bfe0e8c252624","54b9f87217c5d","My uncle stole from the fruit shack. Sent to avocado bay ","0","42.809802225364","-77.804802915354","2015-01-17 00:52:40"
"R/54b9f895a5f3faee6ab7e6ff0329a","54b9f87217d13","I'm so flexible I accidentally creased","0","42.792502225364","-77.820602915354","2015-01-17 00:52:21"
"R/54b9f80d65744b25408c9a2cb6366","54b9f87217dc5","Quarky and porky","0","42.779102225364","-77.815402915354","2015-01-17 00:50:05"
"R/54b9f80b41a6e00efa2dbea4407a6","54b9f87217e79","*nazis invade corgi house No dog dies all blonde and blue eyed  Corgis luck out again","0","42.802302225364","-77.828002915354","2015-01-17 00:50:03"
"R/54b9faeaf30a7e935c6fa6840801d","54b9f9dc01af6","Pigeons want dis","0","42.813952502507","-77.799692813773","2015-01-17 01:02:18"
"R/54b9fae70ecf3515d4d85dae3d2ba","54b9f9dc01bac","Your stupidity stu-pids me ","0","42.783052502507","-77.817792813773","2015-01-17 01:02:15"
"R/54b9ff7ca778003ac81ad368461f2","54b9ffaf5052c","So beautiful!!!!","0","42.801995994972","-77.835608021381","2015-01-17 01:21:48"
"R/54b9ab527609e8983418b4e540813","54ba01011c4c2","I've been drunk since 5pm. It's so good to be back in Geneseo. ","8","42.79528025034","-77.83917141936","2015-01-16 19:22:42"
"R/54b9ae2ff18beca511db794b4b54a","54ba044d7010f","'Trust me you can dance.' - Tequila","7","42.792567669191","-77.807835175174","2015-01-16 19:34:55"
"R/54b9b059271243fb2aef3ddf3f7d7","54ba06915534f","Someone wanna take a freshman transfer out and show em a good time?","-2","42.798237502169","-77.824546939967","2015-01-16 19:44:09"
"R/54b9c38e80a9733ee2b67140e8672","54ba1913b9d55","Swiping tinder on the iPad is 100x the excitement","5","42.786109137752","-77.816076584067","2015-01-16 21:06:06"
"R/54b9c6aa3fba799322a378c79fa86","54ba1bcb9ab7a","What is everyone doing tonight","2","42.807004210791","-77.837429334332","2015-01-16 21:19:22"
"R/54b9c4fc038c5c4a1606e09dfca37","54ba1bcb9ac28","I feel like I only wear sweatpants when I'm about to have sex or once I'm done. I think I'm going to start calling them sexpants","-1","42.78976515239","-77.796119862142","2015-01-16 21:12:12"
"R/54ba1d9502a197bfa36651310ed60","54ba1d2dd22f5","Dammit John Greene. You did it again. ","-3","42.813044540016","-77.826023402754","2015-01-17 03:30:13"
"R/54b9cb512d39027a5e7014666bd33","54ba208a52bf3","Is tinder only for hooking up?","-1","42.7971235","-77.8026769","2015-01-16 21:39:13"
"R/54b9cf67d538e4ebd9d4b42ad5852","54ba251d85124","Somebody has to have bud on camp right...?? ","-1","42.80215536219","-77.813532896051","2015-01-16 21:56:39"
"R/54b9d6d58ce0579115b5ee8f35706","54ba2c34f3744","Knees are weird.","8","42.804271","-77.822599","2015-01-16 22:28:21"
"R/54b9d68c6a0ad0c2cc5edef8904bc","54ba2c34f37f6","Anyone in Erie up right now?","0","42.816752014162","-77.815823766571","2015-01-16 22:27:08"
"R/54b9db8a6c4b4a6697d2ab0d03869","54ba304d50e6f","6-3 what a disappointment ","-3","42.803889115325","-77.823117202589","2015-01-16 22:48:26"
"R/54b9dc98e74db1103c97dee1d1aa9","54ba325359589","Timehop keeps reminding me that I've been in an unrequited 'relationship' for the past four years. ","1","42.8015005","-77.8158379","2015-01-16 22:52:56"
"R/54b9dcd47a565882c94877d229a38","54ba3253594dc","Is there a place to get a massage around here?","0","42.800694105915","-77.824934752901","2015-01-16 22:53:56"
"R/54b9f22f5eec2a086c6dc27ecb81b","54ba4727950f3","I can't even slurp myself up tn","1","42.811979037916","-77.799994831867","2015-01-17 00:25:03"
"R/54b9f55230c230f98c5006e4388d7","54ba4a548f925","Uhots delivered in 11 minutes ","5","42.789582409115","-77.838062626517","2015-01-17 00:38:26"
"R/54b9f7fea1620094ec07cf6bf0b8c","54ba4d30b82bb","*nipple flicks dog","1","42.812402225364","-77.818002915354","2015-01-17 00:49:50"
"R/54b9f778b083303a6d3f9ac6247f7","54ba4d30b836d","Want to build a snail ship","-1","42.809702225364","-77.834702915354","2015-01-17 00:47:36"
"R/54b9f6e16680ec1c9d9a1c8392609","54ba4d30b841e","Buys file. Sharpens big toe for battle ","-1","42.805602225364","-77.809502915354","2015-01-17 00:45:05"
"R/54b9f8f6e95cddf5145aeed69b7b7","54ba4e3b9dbd1","I trade cattle for sisters","1","42.777401785196","-77.805600250792","2015-01-17 00:53:58"
"R/54ba00e09ba38205ae8cbb96a0b2e","54ba556db0a61","I know who I want to take me home tonight ","3","42.791767836763","-77.820029194738","2015-01-17 01:27:44"
"R/54ba0aa5e52442a67dc931652290e","54ba5f63eab97","my mother thinks I have Crohn's disease and that scares the crap out of me ","0","42.813700427602","-77.802525109191","2015-01-17 02:09:25"
"R/54ba10fda7e1f8e158d11a86955b3","54ba666bdd1b0","Just ate a whole bag of brownie brittle 👍","0","42.791714352423","-77.823138301072","2015-01-17 02:36:29"
"R/54ba748876be2e681dbcd42bbe4ba","54ba750565ef8","Freshmen: let's walk up and down orchard tonight till somebody lets us into a house ","0","42.794555242183","-77.811782943811","2015-01-17 09:41:12"
"R/54ba2dcc60754233827f71ab8d284","54ba82de25594","Just had the best sex ever 👌👍","1","42.791560541455","-77.807507084945","2015-01-17 04:39:24"
"R/54ba4f93b51120bdb96652a2c0329","54baa5e2acf34","'Pew Pew Pew!' Says the church interior decorator.","19","42.792290301616","-77.817253140346","2015-01-17 07:03:31"
"R/54ba674c34e5a95b1918e40075282","54babd2d04d21","RLskanK ","3","42.80593","-77.815865","2015-01-17 08:44:44"
"R/54ba85b0cd454dd4a0b574c6ee8ac","54badaf7e90b5","I don't like masturbating by myself ","8","42.775269656644","-77.788731684721","2015-01-17 10:54:24"
"R/54bae55bc9ecfc6017f6439f2cf7c","54bae534538ae","GENESEO YIK YAK SO HAPPY TO BE BACK YESSSS","0","42.8105753","-77.8355555","2015-01-17 17:42:35"
"R/54ba921cc20a1d55b13326ee6e6e6","54bae7fad96d0","And like a phoenix from the flames yik yak rises again","12","42.7766887","-77.8223794","2015-01-17 11:47:24"
"R/54ba9277b37d8a6b493f1f32ae61e","54bae7fad960f","Blunts in bed ","3","42.7950175","-77.8348379","2015-01-17 11:48:55"
"R/54bae9c35370517f8377ff6309345","54baea3dbb854","Anyone know if the busses are running ","0","42.7990543","-77.8428559","2015-01-17 18:01:23"
"R/54baeec9d909698b4292d78b772df","54baedd26cd2b","I would love to fuck the brains outta my neighbor","0","42.774975141367","-77.823687893857","2015-01-17 18:22:49"
"R/54ba9a4d78b715f448e842401f7ce","54baefe648c96","I RLcan't wait to smoke this RLdanK weed ","1","42.81636","-77.816001","2015-01-17 12:22:21"
"R/54bafa484831271537f102ace8993","54bafaa60c19c","To the 'g' and third 'e' painted guys at the hockey game you're pretty cute","0","42.805216","-77.8417126","2015-01-17 19:11:52"
"R/54baa873778706bb0cd62059390f4","54bafef31bf8c","My first party at geneseo last night was awesome","5","42.7851766","-77.8095558","2015-01-17 13:22:43"
"R/54baaba93ed76238639b94ab17a47","54bb018b8e3e4","Fifa and bongs ","13","42.791575375144","-77.811012766302","2015-01-17 13:36:25"
"R/54bb010303c095cce2ff52e339e2a","54bb018b8d6b0","Shower beers >","1","42.804198972843","-77.812453071948","2015-01-17 19:40:35"
"R/54bab569e73a4d2f38050284c1a4b","54bb0a098d2fa","Is there anything to do or should I just marathon breaking bad until tonight ","7","42.784178908776","-77.809740547624","2015-01-17 14:18:01"
"R/54bab9aca3e50fccdfb28e5ecef34","54bb0f6487070","Come thru to starbucks I'm bored af","1","42.797320194181","-77.808789015083","2015-01-17 14:36:12"
"R/54babe7d4a91e93c40a8fe221a994","54bb147f8a998","That awkward moment when you don't know anybody within a two hour radius ","8","42.78932414414","-77.80441712027","2015-01-17 14:56:45"
"R/54babdeebe63d77b2ba1492d5c1fb","54bb147f8aa2a","Can people come to Ontario to chill ","4","42.793657889991","-77.802961054368","2015-01-17 14:54:22"
"R/54bac2318c51adc0e265aedf2c0fe","54bb18caeed37","Sit on my face","5","42.808961401367","-77.837894506836","2015-01-17 15:12:33"
"R/54bac5b4558b42b351f7ba1ff90b0","54bb1b3741829","So happy to have geneseo yak back","9","42.8215236","-77.8378","2015-01-17 15:27:32"
"R/54bb1fca3f9a51e6463c7f89f5ca0","54bb1efd26ea8","Tbh Neumann players were hot ","0","42.812452965611","-77.815958472755","2015-01-17 21:51:54"
"R/54bacc60f3793e863df6ec52fcc10","54bb21f56ff2a","Drinking game: every time the say the hot water heater is fixed take a shot so you can trick yourself into thinking you're warm","11","42.798353995796","-77.815371424455","2015-01-17 15:56:00"
"R/54bacba093e98f96b646127431619","54bb21f56ffdc","Need my boys to come here soon to get this semester started right ","7","42.813340628624","-77.828960147218","2015-01-17 15:52:48"
"R/54bb2fff5563cc992eea268c23424","54bb2f724e574","Yo shit stank","0","42.797997343814","-77.802483766076","2015-01-17 23:01:03"
"R/54badd387eea3283e46e442f2eee9","54bb325d5da81","Come watch girls bball get the come from behind win against conference and neighborhood rival Buff State ","1","42.788494","-77.841544","2015-01-17 17:07:52"
"R/54bb42f58f6d43c4edc0ee73ea18f","54bb430f1186a","Hey hockey I want to in-tie you 👋","0","42.805316481906","-77.823650085127","2015-01-18 00:21:57"
"R/54baef08c9860bceea2bcd813cc4a","54bb453c97ac8","Dear neighbors: keep on with the Mumford and Sons! Its great","5","42.7860766","-77.8076995","2015-01-17 18:23:52"
"R/54bb44e5e32676666752db5fe3009","54bb453c95c40","People are actually at the statesmen ","1","42.801523","-77.8213","2015-01-18 00:30:13"
"R/54baf2623398b9b80c46a1b1b820b","54bb46e212f60","If anyone is up for an adventure lemme know","0","42.795680211321","-77.81214839164","2015-01-17 18:38:10"
"R/54baf4a7da7ed9d9017360374715b","54bb4a52787b4","Just seen a nasty Collison in the Apple bees parking lot.","1","42.7807029","-77.7729205","2015-01-17 18:47:51"
"R/54baf4608584ecb33958e86582c03","54bb4a5278866","gunna get piss wasted for this hockey game","0","42.784950844975","-77.805140589954","2015-01-17 18:46:40"
"R/54bb4e57e6c667bdab19528813e13","54bb4ed6529a5","Which sorority is the best?","0","42.785058","-77.8370288","2015-01-18 01:10:31"
"R/54bafc0c8665ea5614870d2935f99","54bb50420b1de","OMG I have been deprived of this gloriousness that is Geneseo's marvelous Yik Yak. Welcome home :)","5","42.7995904","-77.8034373","2015-01-17 19:19:24"
"R/54bb0389b46c9df71f7fa2df66628","54bb5a7fba593","Hey guys if you need any dairy products just go to the guys with no shirts on #milkbags","5","42.809575183113","-77.833131147325","2015-01-17 19:51:21"
"R/54bb5c8e48f899741da7c3c1f794f","54bb5ce3e5878","I'm secretly so freaky I need a guy who's up to par","0","42.803448324202","-77.802423569564","2015-01-18 02:11:10"
"R/54bb076e1d16ec943f691d226090d","54bb5ce3e73a1","Sit on my face","-4","42.805948436335","-77.817977487258","2015-01-17 20:07:58"
"R/54bb090f154898036c0f72ac40125","54bb5e694a9ea","The IB was as much a symbol in Geneseo as the statue of liberty is to America","20","42.7812157","-77.8129054","2015-01-17 20:14:55"
"R/54bb08f859714339c0d08ddef05dc","54bb5e694aa98","Getting drunk by myself watching New Girl. ","19","42.7973092","-77.8313258","2015-01-17 20:14:32"
"R/54bb096ae31714c3a37a5a2b236ba","54bb5e694a93e","Is Shanghai buffet closed??","7","42.8129157","-77.8292054","2015-01-17 20:16:26"
"R/54bb081f1226f267f5ba33eda2a5e","54bb5e694ab45","Anyone in Wyo have an iPhone 5 charger?","0","42.79044828316","-77.811854311699","2015-01-17 20:10:55"
"R/54bb0b35770ab1f75db6a1f3447c9","54bb6072522e9","Sitting here looking cute with nothing to do","6","42.800756775932","-77.809464260455","2015-01-17 20:24:05"
