"0","2059238097","Sat Jun 06 16:31:36 PDT 2009","NO_QUERY","AshleyTaylor_x3","@VictoriaNoelx3 Ha shut upp. I'm super sad right now. "
"0","2266088930","Sun Jun 21 07:53:02 PDT 2009","NO_QUERY","denisewhatley","Happy Father's Day to all the Dad's out there! I am missing my Dad today "
"0","1827509515","Sun May 17 10:51:43 PDT 2009","NO_QUERY","LadiiSassii","Gettin ready to make sumtin to eat being that nobody wanted to feed me!! "
"4","1694930657","Mon May 04 04:38:35 PDT 2009","NO_QUERY","Zi_K","@nicolemauricio Aw how come ur up so early? love ur youtube vids btw "
"0","2266136040","Sun Jun 21 07:58:21 PDT 2009","NO_QUERY","alie333andria","@unahealy http://twitpic.com/8014s - aw i cant be there...im too far "
"0","1992032344","Mon Jun 01 08:05:04 PDT 2009","NO_QUERY","fleurdevie","So sad hearing about the Air France flight that's missing "
"0","2052343445","Sat Jun 06 00:24:52 PDT 2009","NO_QUERY","LexiePixie","@paulmason10538  Oh and...for 3-4 days in a row the temperature here is going to be around 36 C....Sorry! "
"0","2215193457","Wed Jun 17 17:48:24 PDT 2009","NO_QUERY","R1554","Being home by myself at night is so lonely "
"0","1557664201","Sun Apr 19 05:23:49 PDT 2009","NO_QUERY","xxxkjvcxxx","gtg...  my sister is going to use the computer....  i'll go online later... ;)"
"0","2324153455","Thu Jun 25 02:25:41 PDT 2009","NO_QUERY","missyouboris","@EmilyAlbracht I leave friday. I don't know what Lydia is doing tomorrow, let's see if we can get coffee... or something! If not, then "
"4","1980232258","Sun May 31 06:07:27 PDT 2009","NO_QUERY","Kimber1976","Goodmorning...I just might be leaving on time for church thismorning, yeah "
"4","1834038281","Mon May 18 01:23:23 PDT 2009","NO_QUERY","BeckyBlou_x","Thank youu @ggmxo   i laaauve youououo"
"4","1977220616","Sat May 30 20:25:03 PDT 2009","NO_QUERY","dukz","Thank God for Coffee! "
"0","1976495956","Sat May 30 17:30:21 PDT 2009","NO_QUERY","FatChikk","i wish he came to prom  i missed him"
"0","2066205462","Sun Jun 07 10:05:03 PDT 2009","NO_QUERY","redbeancc44","good night twitter world, sunday is over "
"0","2218335554","Wed Jun 17 22:17:44 PDT 2009","NO_QUERY","BekkiHasFlaws","@totalfrog I need one of those! I'm really sick of fires "
"4","1995853519","Mon Jun 01 14:08:58 PDT 2009","NO_QUERY","melissakeyes","@mitzs hmmmmm that's wierd...maybe that's a hint for a new one "
"4","1677035851","Sat May 02 00:11:09 PDT 2009","NO_QUERY","deadstockric","@claraliciousz Naps are healthy "
"0","2177461543","Mon Jun 15 06:08:50 PDT 2009","NO_QUERY","TatjanaTweet","oh nooooo my car wont start anymore!how do i get home l8er on?!maybe mom knows whats wrong with it "
"0","2000952339","Mon Jun 01 23:24:58 PDT 2009","NO_QUERY","hello_jodie","@Anime81 No no, dead Jodie=no bar time.  So yeah, some passing out would be great! LOLLLL"
"0","1695886352","Mon May 04 07:09:49 PDT 2009","NO_QUERY","krista_x0","laundry is started, dishes are done, cleaned a bit.. watching lifetime now haha then more cleaning when I get up! my knee hurts badddd "
"0","2008078167","Tue Jun 02 13:35:16 PDT 2009","NO_QUERY","spyro99","two days in colo facility now i have a cold "
"0","1795176594","Thu May 14 07:18:02 PDT 2009","NO_QUERY","EddieHdz","Think.. Think... This paper is due Sunday "
"4","1677893396","Sat May 02 04:32:30 PDT 2009","NO_QUERY","Malach","@funkineering No, no adwords - I'm growing organically on those sites "
"0","1964988223","Fri May 29 15:08:35 PDT 2009","NO_QUERY","norayan","waiting around for boyfriend. then off to queens. ... looks like it's going to pour here in dt bklyn. umbrellaless "
"4","1971908556","Sat May 30 08:09:23 PDT 2009","NO_QUERY","thespi007","All you diggers , plz subscribe http://diggshout.com/thespi007 , i will subscribe back  . #digg #diggshouts"
"0","2251756087","Sat Jun 20 04:29:18 PDT 2009","NO_QUERY","Kirstyy09xX","parents are back in a few hours  wish they werent though!"
"4","2176670282","Mon Jun 15 04:28:18 PDT 2009","NO_QUERY","pico","@greatAni cuban? come have a session with me.. Thx. "
"4","2061149642","Sat Jun 06 20:16:40 PDT 2009","NO_QUERY","yogilo","@petshopboys Re: Meet &amp; Greet package. Will it worth our hard earned money? Will Chris refuses to take pics with us? "
"0","2247990801","Fri Jun 19 19:56:11 PDT 2009","NO_QUERY","retroactivegirl","Eww, my new neighbor reeks of Asian fetish and diesel from his weedwhacker   His wife seems nice, though."
"4","2059781320","Sat Jun 06 17:37:30 PDT 2009","NO_QUERY","ruthie_br","What a beautiful day today! Went to a wedding in Brooklyn at the Brooklyn Botanic Garden, had a great time  #fb"
"0","1754283539","Sun May 10 05:42:56 PDT 2009","NO_QUERY","zarazombie","@WulanTheDragon now playing : Harder Than You Know - @EscapeTheFate "
"4","2067107907","Sun Jun 07 11:45:40 PDT 2009","NO_QUERY","LyricalAshantae","For those of you who don't know me, get to know me...I don't disappoint "
"4","1967251073","Fri May 29 19:14:23 PDT 2009","NO_QUERY","t_isfortammy","don't like when celebs think they're better than me n don't reply to my tweets when i'm famous i'm gonna reply to everyones tweets! "
"0","2246556668","Fri Jun 19 17:46:31 PDT 2009","NO_QUERY","raclcaxoxo","juice in a box disease loll!! back from choir! and sad that it is over... "
"4","2000319125","Mon Jun 01 21:51:43 PDT 2009","NO_QUERY","datamodel","mayluv1983 &quot;Some celeb kill the whole tweet thing ... say more than im at a photshoot&quot; - that's how we know when they're stripping "
"0","2178542815","Mon Jun 15 07:51:17 PDT 2009","NO_QUERY","zombz","@LexxyK go swimming. Its about 100 degrees here in tx "
"0","2209358651","Wed Jun 17 10:17:59 PDT 2009","NO_QUERY","julianamariee","@PaulAros oh chilis  you're making me hungry"
"4","1685794351","Sun May 03 02:06:52 PDT 2009","NO_QUERY","vipvirtualsols","@Girlosophy - Yes! I also agree there is far too much of that ME, ME, MEEEEEE stuff happening on here too! "
"4","2050847891","Fri Jun 05 19:24:05 PDT 2009","NO_QUERY","chelsasaur","Just got back from formal!! Haha it was so fun "
"4","1999180506","Mon Jun 01 19:46:44 PDT 2009","NO_QUERY","Mary_Boonyindee","Heading home now. 1hr and 15 mins today. I'm telling you, that 5 Hour Energy is a miracle worker "
"0","2187006229","Mon Jun 15 19:39:12 PDT 2009","NO_QUERY","Miriam1216","My mom is REALLY mad at me so don't expect me to update until tommorrow by everyone "
"4","2065151014","Sun Jun 07 08:00:18 PDT 2009","NO_QUERY","toddlibby","@obox  http://bit.ly/Z2bMs - There you go! "
"4","1823511573","Sat May 16 22:10:09 PDT 2009","NO_QUERY","KristinL65","Alas!! I'm finally home from work and still feeling yucky. Glad to be home and comfortable. "
"4","1557527008","Sun Apr 19 04:38:55 PDT 2009","NO_QUERY","kateyy__","@tommcfly   love the glasses, i really want a pair of them :') see you in blackpool in 3 days  xx"
"4","1966023288","Fri May 29 16:58:55 PDT 2009","NO_QUERY","inpembrokeshire","@Moogie55 You are my 100th visitor.  I hope you enjoy catching up with some of what's happening in Pembrokeshire.  "
"4","1693056573","Sun May 03 21:27:01 PDT 2009","NO_QUERY","BigBlacks22s","Mines getting sent to Xbox for free "
"0","2064477857","Sun Jun 07 06:22:36 PDT 2009","NO_QUERY","candycane00","good morning followers and twitters....had to get up early...ya girl had a horrible dream. "
"4","1556984687","Sun Apr 19 01:22:21 PDT 2009","NO_QUERY","ChrisMillerJr","@froggie775 Glad you did too "
"0","1961908764","Fri May 29 10:13:39 PDT 2009","NO_QUERY","fabybsb","Now Im in the work  , I miss my home, any news?"
"0","2016029132","Wed Jun 03 06:01:38 PDT 2009","NO_QUERY","darkdiver","@ciarant @colmpk phew, panic over. new panic: it's not always about me "
"0","2049247086","Fri Jun 05 16:33:00 PDT 2009","NO_QUERY","forpinks","I still don't get Twitter... "
"4","1970766542","Sat May 30 05:08:09 PDT 2009","NO_QUERY","StephEdwards93","@WWEMaria wheres the clip at on wwe.com? Hey im Steph btw  x"
"4","1970564008","Sat May 30 04:22:11 PDT 2009","NO_QUERY","Lindseeey_x","Getting ready to go out, hopefully get a wee tan "
"0","1558941097","Sun Apr 19 09:49:38 PDT 2009","NO_QUERY","AlexisLeAnne","@LoriGarlington I want captain crunch  LOL I'm going buy some"
"4","1834038774","Mon May 18 01:23:30 PDT 2009","NO_QUERY","xtianOZ","@NickBray hell yeah Trism is excellent (reminds me of Hexic on the xbox. Thanks for the recommendation "
"4","2001791805","Tue Jun 02 02:05:15 PDT 2009","NO_QUERY","Chezahh","i managed to get a background... "
"0","2189650607","Tue Jun 16 00:33:08 PDT 2009","NO_QUERY","realmusicmakers","@xclusivebby i's sowry  its a social networking website for all aspects of entertainment,art, and fashion.. its called ..CYBER-CYPHER.COm"
"4","1970019165","Sat May 30 02:07:18 PDT 2009","NO_QUERY","ms_raunchy","wants to tan it up and go beach "
"0","2066286365","Sun Jun 07 10:13:57 PDT 2009","NO_QUERY","carineh2","Very bored and tired! "
"4","2013081667","Tue Jun 02 21:52:50 PDT 2009","NO_QUERY","lyka_m","Thank God for firiends  &quot;A best friend can tell you things you don't want to tell yourself.&quot; U"
"4","1975232910","Sat May 30 14:43:35 PDT 2009","NO_QUERY","spankyyybbyyy","Went t0 the races  then went t0 eat, n0w with Candace,Paige,&amp; Summer"
"0","1989355861","Mon Jun 01 01:14:19 PDT 2009","NO_QUERY","MadieH","horribly sick.  and i have finals tomorrow!!!"
"4","2177660816","Mon Jun 15 06:29:29 PDT 2009","NO_QUERY","rockfordmc","So proud if you class of 2010, I mean 2009. "
"4","1834975777","Mon May 18 04:47:02 PDT 2009","NO_QUERY","johnnyvirus","Good morning Twitter world! Let's have a productive and positive day! "
"0","2202478201","Tue Jun 16 21:51:53 PDT 2009","NO_QUERY","fannieeee","no matter how many times i tweet @AlexAllTimeLow ...he will never reply..bummed "
"4","1975139067","Sat May 30 14:31:41 PDT 2009","NO_QUERY","ditorelo","@guilhermem all good!  you?"
"4","1550879065","Sat Apr 18 07:31:27 PDT 2009","NO_QUERY","youufaggxx3","getting a new phoneeeeeee "
"4","2068237855","Sun Jun 07 13:44:15 PDT 2009","NO_QUERY","frolixwifbunneh","Workwork  and no pete. Fuckface"
"4","1880666414","Fri May 22 02:03:33 PDT 2009","NO_QUERY","feixiao","I finally got up the Jason Mraz Concert Pics.  http://tinyurl.com/q5en5f"
"0","1822852079","Sat May 16 20:32:11 PDT 2009","NO_QUERY","katiiiie","http://twitpic.com/5c9bt - i miss them "
"0","1827427585","Sun May 17 10:41:18 PDT 2009","NO_QUERY","michaelinblue","@klhobbs21: well i'm just making sure if that had happened to be the money. Lol but that really does suck. "
"0","1467835198","Mon Apr 06 22:26:08 PDT 2009","NO_QUERY","ItsBrigittaYo","why is it always the fat ones?! "
"0","2328046711","Thu Jun 25 09:06:12 PDT 2009","NO_QUERY","KelsyC","@joeltelling My other phone broke and I am using an old phone. It takes crappy pics. "
"4","1967252152","Fri May 29 19:14:30 PDT 2009","NO_QUERY","joshuawhite","@inprogress // i then, do not suggest browsing that site any further "
"4","1834552381","Mon May 18 03:22:14 PDT 2009","NO_QUERY","f2point4","Got The Man an appointment to register at my GP. Like all men, he thinks he doesn't need one, just me when he's dying from a cold. "
"0","1553072400","Sat Apr 18 13:18:03 PDT 2009","NO_QUERY","TimP103","I love BubbleTweets! I just wish I could do more than 3 a day... "
"0","2253493814","Sat Jun 20 08:15:49 PDT 2009","NO_QUERY","soudih","So difficult to cut through all the noise. Who to trust? I feal fear "
"4","1983100494","Sun May 31 12:30:19 PDT 2009","NO_QUERY","ememmyem","@tby789 enthusiastic - no. Virtuous - yes! "
"4","1957205670","Thu May 28 23:49:11 PDT 2009","NO_QUERY","TinyPicTweets","@BeckyBuckwild i think you might appreciate this  http://i39.tinypic.com/2uosayv.png: @BeckyBuckwild i think y.. http://tinyurl.com/lvwuld"
"0","1692128457","Sun May 03 19:20:10 PDT 2009","NO_QUERY","xobeautifulmess","Wow. My computer is really hurting my eyes right now. This is the first time I've been online all day! "
"4","2000939245","Mon Jun 01 23:22:39 PDT 2009","NO_QUERY","Paulinaniluap","Listening to The Platters "
"0","2288036292","Mon Jun 22 18:38:01 PDT 2009","NO_QUERY","Nikkeystar","@Mochablaze1 yes it is and it makes me sad sometimes "
"4","1827802918","Sun May 17 11:28:49 PDT 2009","NO_QUERY","hollie__","@Diana_Vickers_ YAY crunchy nut! i don't function without my daily crunch nut haha [clusters are yummyyy!]  hope all is good with you xx"
"4","1957287494","Fri May 29 00:03:19 PDT 2009","NO_QUERY","daninrugby","@MrsSOsbourne welcome "
"0","2001915373","Tue Jun 02 02:30:58 PDT 2009","NO_QUERY","Viki_T","@Malosa82  I have a money problem at the moment  But I am working on it."
"4","1967418547","Fri May 29 19:32:37 PDT 2009","NO_QUERY","Zo_Bo","@melaniemayron52 Can I just say I LOVED 30somthing "
"4","1981566279","Sun May 31 09:25:27 PDT 2009","NO_QUERY","meganisyou","Today is a good day. Smile and be happy in Jesus. "
"0","2252051425","Sat Jun 20 05:19:27 PDT 2009","NO_QUERY","VenkyTheStar","wasting my time sittin idle at home "
"4","1978417370","Sat May 30 23:17:41 PDT 2009","NO_QUERY","Whobugs","Trailer over and over again "
"4","1834364899","Mon May 18 02:39:23 PDT 2009","NO_QUERY","nsantos_pessoal","@halltom but not as fast as i would like...i must speed up "
"0","2298876980","Tue Jun 23 12:13:22 PDT 2009","NO_QUERY","TeriBeau","@EileenLeft I sure hope not! I will not pay, and I doubt most will.  Of course, they may just start advertising all up in our faces.  "
"0","2188627112","Mon Jun 15 22:14:58 PDT 2009","NO_QUERY","hetz07","@kakuhl10 i hope it does too, you seemed miserable "
"4","1677205173","Sat May 02 00:56:03 PDT 2009","NO_QUERY","sarahhh3","eating mash and baked beans woooo "
"4","2062923042","Sun Jun 07 00:45:20 PDT 2009","NO_QUERY","lianacordes","@AlwaysMiley Hey. Sooo bored..  lol"
"4","2052095742","Fri Jun 05 23:38:56 PDT 2009","NO_QUERY","paulgermana","You were recommended by Mr Tweet  ~ Free Complete Twitter Video Tutorials! ~ http://paulgermana.ws"
"4","1680165443","Sat May 02 11:03:08 PDT 2009","NO_QUERY","AyshPattinson","@Esme_Cullen26  Im sure i will now thank youu "
"0","2001137356","Mon Jun 01 23:57:16 PDT 2009","NO_QUERY","Christina_Sal","dropped my blackberry in water! Cant text or call &amp;&amp; or even pick up calls or make calls... "
"4","2068156982","Sun Jun 07 13:35:50 PDT 2009","NO_QUERY","LoLoBeth","What a nice Sunday. It was good to catch up a bit with old friends. "
"4","1982232438","Sun May 31 10:47:44 PDT 2009","NO_QUERY","Trap_Wolf","@MirandaBuzz: Have fun "
"4","2057422114","Sat Jun 06 12:58:37 PDT 2009","NO_QUERY","judy_jay","@AndrewDearling nope still here haha. getting there by 10.30... just having some cocktails "
"4","1678311949","Sat May 02 06:17:18 PDT 2009","NO_QUERY","JenJoyner","http://twitpic.com/4efqy - Here's Mo and Mads on the ferry yesterday "
"0","2191787733","Tue Jun 16 05:58:19 PDT 2009","NO_QUERY","nptnmkiii","@kimberlychanel yup Twitter needs to figure this spam shit out but it will never end "
"0","1972625324","Sat May 30 09:34:41 PDT 2009","NO_QUERY","brydiekennedy","@llewz0r I would do naught things to pete doherty!!! ohmy I said so many enbsrrassigc thinbsz tonight!!! "
"0","2067311403","Sun Jun 07 12:07:21 PDT 2009","NO_QUERY","AngieBabe65","hi hans, you need to show me how to work twitter "
"0","2255783051","Sat Jun 20 11:46:56 PDT 2009","NO_QUERY","wtcc_lover_123","home from the bahamas  im verryyyy sad! came home last night and here at home doin nothin......"
"4","1564103702","Mon Apr 20 01:47:35 PDT 2009","NO_QUERY","himelspike","finding a way to share twitter feeds in facebook "
"0","2302348283","Tue Jun 23 16:40:55 PDT 2009","NO_QUERY","SianMellissa","Danny has fractured his arm "
"0","1968405385","Fri May 29 21:22:10 PDT 2009","NO_QUERY","waffleslayer","@Xambot Be careful. "
"4","1791676874","Wed May 13 20:47:04 PDT 2009","NO_QUERY","Ramblewoods","It has been a crazy productive day. Feels very good "
"0","2204336484","Wed Jun 17 01:57:09 PDT 2009","NO_QUERY","CrystalSmith7","is hunggry "
"4","2055760508","Sat Jun 06 09:54:25 PDT 2009","NO_QUERY","nancy_mc","@FayeNottage haha   DO YOU THINK I JUST SCREAMED!? I was on ticket master, being all depressed like omg she will never come to london.."
"0","2015410437","Wed Jun 03 04:35:24 PDT 2009","NO_QUERY","crazycorey","At work want to go home "
"4","1883540004","Fri May 22 08:42:48 PDT 2009","NO_QUERY","abbayy","I look like a polar bear!  tehe pain meds got to my head =P"
"0","1573492133","Tue Apr 21 01:25:36 PDT 2009","NO_QUERY","princesschoc","Morning all, just opened my email and my day has been spoilt "
"4","2056136573","Sat Jun 06 10:35:34 PDT 2009","NO_QUERY","DarianMarie43","And you girls are mine. "
"0","1985686674","Sun May 31 17:34:57 PDT 2009","NO_QUERY","MNGIVEN","@KimKardashian me too "
"0","2202371882","Tue Jun 16 21:41:02 PDT 2009","NO_QUERY","amba12","@reader_iam Brain illnesses are incalculable. What goes on in there is such a complex mystery that what goes wrong is equally mystifying. "
"4","2051364112","Fri Jun 05 21:48:27 PDT 2009","NO_QUERY","RoyalAntsJosh","@SharonHayes yup, I sure did  all from scratch too (except the noodles)"
"4","2046035845","Fri Jun 05 11:35:59 PDT 2009","NO_QUERY","SandrineMP","@JackLoftus it s called deadline  i need to start to save money for the cash games tables!"
"4","1973106378","Sat May 30 10:29:56 PDT 2009","NO_QUERY","Quastbabynumbr5","Raven? And bridget what can you do with out injuring yourself "
"0","2258808651","Sat Jun 20 16:31:54 PDT 2009","NO_QUERY","bellzs2","@tommcfly I KNOW, ITS VERY BORING! BUT  NEED YOUR REPLY! "
"4","1977747227","Sat May 30 21:37:10 PDT 2009","NO_QUERY","meganpazz","Rofl, I was live. Until I saw Ann's tweet. "
"4","2008025514","Tue Jun 02 13:30:34 PDT 2009","NO_QUERY","chanelleleiann","In chem. Matt today, mall tomorrow, and heathers stuff everywhere in between. Busy busy busy "
"0","2187495747","Mon Jun 15 20:22:01 PDT 2009","NO_QUERY","toastdeeeeeeeee","I'm so tired from biking.... Food coma kicking in! "
"4","1970726737","Sat May 30 04:59:54 PDT 2009","NO_QUERY","sinecoff76","@Exquisite027 what is ur fist name sweetie "
"0","1995888546","Mon Jun 01 14:12:15 PDT 2009","NO_QUERY","NinjaNick1337","i triped over my shoelace when i got home from school  rofl"
"4","1793906675","Thu May 14 04:22:32 PDT 2009","NO_QUERY","jasmine_pie","@lidles it was a scary moment for me!! "
"0","2267244237","Sun Jun 21 09:51:41 PDT 2009","NO_QUERY","brookesprague","@Giovannaepae haha yes lets do it ! except we dont have that many tredmills "
"0","2263784822","Sun Jun 21 01:48:13 PDT 2009","NO_QUERY","Ellie16Jesse","Good morning tweeters ! Last evening it's been funny, I listened to all Jesse's cds LOL.. I'd listen to BS Tour but I had no more time "
"4","2054036388","Sat Jun 06 06:23:33 PDT 2009","NO_QUERY","iMaxw3ll","Going to the Cinemasss "
"4","1881568619","Fri May 22 05:00:44 PDT 2009","NO_QUERY","dang_tinaa","Leaving for the beach with hunnie in a few hours  I'm very excited!"
"0","2306752464","Tue Jun 23 22:55:12 PDT 2009","NO_QUERY","Nita1207","@garrymunro Ive been wanting to send my sponsored children in Africa some books,but worldvision wont let me.I wrapped them and everything "
"0","2000066856","Mon Jun 01 21:20:40 PDT 2009","NO_QUERY","coopersmypup","@KalebNation annoying YouTube "
"0","1990565237","Mon Jun 01 05:12:02 PDT 2009","NO_QUERY","RunningOnFire","Smoke machines @ clubs = raspy voice and irritated throat the next day. "
"0","1681018975","Sat May 02 13:01:44 PDT 2009","NO_QUERY","juliadavis","once again, I hate goodbyes "
"0","2182807866","Mon Jun 15 13:39:46 PDT 2009","NO_QUERY","Amanda_Gerek","is so nauseous at work "
"0","1685627271","Sun May 03 01:16:04 PDT 2009","NO_QUERY","jordanfleet","@mrsaimeehorton We have just been un-baby-proofing! Took the stairgate's down yesterday  Sad times! xx"
"0","1974104257","Sat May 30 12:26:59 PDT 2009","NO_QUERY","lexa_nan","@phantom_roxs it says page not found.  can I friend you?"
"0","2064859666","Sun Jun 07 07:20:40 PDT 2009","NO_QUERY","elliee_rose","absolutely throwing it down! and it was soo sunny last weekend "
"0","2051368753","Fri Jun 05 21:49:23 PDT 2009","NO_QUERY","ricardo5518","Wow iPhone *earbuds are 28 dollars! "
"4","2001382372","Tue Jun 02 00:42:13 PDT 2009","NO_QUERY","emilyke","just woke up "
"0","1974093512","Sat May 30 12:25:40 PDT 2009","NO_QUERY","Educator_Tracey","had dental work done and they hit a nerve with needle, in pain "
"4","1467936177","Mon Apr 06 22:53:34 PDT 2009","NO_QUERY","bbjuliejules","hi Dianna ...this is so cool ... i just recently started twittering "
"0","2050349329","Fri Jun 05 18:30:41 PDT 2009","NO_QUERY","MandyBu","@Flaxxxen Haha. That actually makes me really sad. "
"4","2189887550","Tue Jun 16 01:10:27 PDT 2009","NO_QUERY","laurenxbradley","is trying to find her friends on twitter! "
"4","1986306254","Sun May 31 18:38:47 PDT 2009","NO_QUERY","svadisthana","Robert just won! AHHHH!! "
"4","1559907240","Sun Apr 19 12:21:11 PDT 2009","NO_QUERY","ameliaramsey","Does anybody go to church anymore on Sundays???...I know I do. "
"4","1967606344","Fri May 29 19:53:21 PDT 2009","NO_QUERY","business901","Just broke &lt; 500K on website ranking, better yet time spent on website has more than doubled in last 3 months!  WaHoo! http://bit.ly/rLBeC"
"0","2244425285","Fri Jun 19 14:43:46 PDT 2009","NO_QUERY","aikoadonia","just wasted about an hr trying out various uncharted beta codes. none of which worked "
"0","2223768809","Thu Jun 18 08:41:16 PDT 2009","NO_QUERY","america_q","My poor baby is sick at home  I want to go home!"
"0","1999833474","Mon Jun 01 20:54:30 PDT 2009","NO_QUERY","kkelllllyy","feeding my j&amp;k+8 obsession in 7 minutes!! i wonder if i ca shower in less 7 minutes and be done before it even starts? "
"4","1686852126","Sun May 03 06:59:41 PDT 2009","NO_QUERY","thebeadgirl","@mooshinindy fingers crossed "
"4","2013444084","Tue Jun 02 22:41:24 PDT 2009","NO_QUERY","Patjila","stumblin upon and finding out "
"0","2202808973","Tue Jun 16 22:27:23 PDT 2009","NO_QUERY","ryanmcgrath","I want this shirt so badly, but it's currently out of print. http://bit.ly/B3dwh  "
"0","1753301559","Sun May 10 00:59:34 PDT 2009","NO_QUERY","redblackcat","I slept in and woke up with a terrible headache- coldified "
"4","2048261525","Fri Jun 05 14:55:11 PDT 2009","NO_QUERY","MGChains","@SBeeCreations LOL, oddly enough I don't eat very much lobster even though I love it &amp; live in Maine. Maybe I'll eat it more in Boston "
"0","1988937295","Sun May 31 23:49:39 PDT 2009","NO_QUERY","JessicaMcNichol","Is going to bed...so much for an early night  I'm going to need major coffee in the morning. Night world...see u again in 6 hours...boo!"
"4","1556166778","Sat Apr 18 21:52:01 PDT 2009","NO_QUERY","DamnMe","@Emilyx Is re-reading Thee reply! "
"0","2050092442","Fri Jun 05 18:03:11 PDT 2009","NO_QUERY","earlrocksya","Everyones makkinnn funn of meee that I got fat n I have chubbby cheeeks! Wtf ! "
"4","2066283941","Sun Jun 07 10:13:40 PDT 2009","NO_QUERY","iN0J","Good morning! This weather is Almost as beautiful as you love "
"4","1882126343","Fri May 22 06:16:59 PDT 2009","NO_QUERY","Tammy94","mooching on topshop so see what my dad can buy me this weekend "
"0","1760274822","Sun May 10 21:06:02 PDT 2009","NO_QUERY","meghanhawkes","should be on her way to italy right now.... but isn't "
"0","2045270070","Fri Jun 05 10:29:03 PDT 2009","NO_QUERY","kristin_alise","I'm awake, I'd like to go back to sleep but I'm just too hot "
"4","1960694748","Fri May 29 08:21:52 PDT 2009","NO_QUERY","welltodoliving","@WjSalls You are welcome!  Thanks for the mention!  "
"4","2061476450","Sat Jun 06 20:57:07 PDT 2009","NO_QUERY","mommybloopers","New Mommy Bloopers Post-- Supermommy Takes a Shower  mommybloopers.blogspot.com"
"0","2322005682","Wed Jun 24 21:54:07 PDT 2009","NO_QUERY","natashaearnest","In desperate need of sleep. Last time I slept was Monday night. Still got To clean my old flat and hand in the Keys b4 sleep can come "
"0","2326179850","Thu Jun 25 06:40:12 PDT 2009","NO_QUERY","DCRowland","playing with my little one. Almost a year old  Went too fast"
"4","2180499415","Mon Jun 15 10:33:15 PDT 2009","NO_QUERY","TaosJohn","Is there a Twitter homily quotation filter?!? Don't you wish you had one? "
"4","2190070876","Tue Jun 16 01:41:00 PDT 2009","NO_QUERY","ZiggyShadowDust","@Nanahara_Yumi No problem. Fail or not, good things always come out of bad. Enjoy your summer. "
"4","2001866237","Tue Jun 02 02:20:44 PDT 2009","NO_QUERY","hany_michael","@astorrs yes, i have a US &amp; UK addresses through Aramex.com, i preordered the DX the same day it was announced "
"4","1753990742","Sun May 10 04:28:28 PDT 2009","NO_QUERY","KizzieMae","Happy Mothers day..Of to God's Place..hollaaaaa "
"4","1550908982","Sat Apr 18 07:36:21 PDT 2009","NO_QUERY","kleverlaan","shirt in vondelpark : nice to tweet you "
"4","2049461357","Fri Jun 05 16:55:20 PDT 2009","NO_QUERY","GasparInLA","Just are a bag of peanut M &amp; M's. mmmmmmm  Made a bet with my boss that the Lakers take game 2 also. In &amp; Out Burgers are the bet."
